order_id,user_id,order_date,category,amount,city
103454,17,2023-03-02,Clothing,739.62,杭州
100732,164,2023-02-04,Electronics,782.32,武汉
104786,96,2023-02-09,Food,1555.49,杭州
100645,379,2023-11-15,Clothing,933.21,西安
103520,270,2023-08-27,Electronics,1093.31,深圳
103066,183,2023-11-14,Books,1128.14,杭州
102111,16,2023-03-17,Food,291.14,深圳
103874,57,2023-03-05,Clothing,1447.54,广州
100026,58,2023-05-31,Books,324.73,北京
100074,299,2023-10-10,Clothing,865.28,北京
102895,301,2023-03-03,Electronics,1231.56,武汉
103789,230,2023-02-24,Clothing,1189.57,上海
102477,252,2023-10-13,Clothing,1422.88,北京
104272,401,2023-10-04,Electronics,75.01,成都
103850,297,2023-05-05,Books,557.68,广州
103052,323,2023-06-09,Books,1227.14,广州
103985,2,2023-10-23,Clothing,261.39,成都
104804,197,2023-04-04,Food,1285.43,深圳
102209,108,2023-12-18,Books,756.76,成都
104163,167,2023-11-29,Electronics,82.37,广州
103543,219,2023-01-10,Electronics,1888.26,北京
104665,275,2023-01-12,Books,816.25,北京
102291,58,2023-05-19,Electronics,304.32,武汉
101372,191,2023-06-26,Books,977.59,上海
104088,283,2023-04-20,Food,1077.94,深圳
101917,66,2023-09-12,Electronics,609.68,西安
103061,262,2023-02-18,Books,1502.88,成都
100581,53,2023-12-01,,602.44,
103867,427,2023-10-10,Clothing,202.83,上海
102882,165,2023-12-26,Clothing,1593.16,广州
100652,460,2023-09-24,Books,1404.69,成都
103809,294,2023-01-02,Food,506.09,上海
100668,299,2023-10-28,Food,1835.68,上海
103745,340,2023-01-13,Electronics,612.55,西安
102430,196,2023-11-29,Electronics,1910.81,深圳
104037,52,2023-08-15,Clothing,1690.6,西安
103003,150,2023-12-31,Electronics,715.88,西安
101013,139,2023-08-16,Food,1498.31,西安
103290,100,2023-08-03,Clothing,841.0,广州
101493,103,2023-08-01,Books,510.02,西安
101011,41,2023-03-24,Food,464.15,成都
102836,6,2023-11-23,Electronics,1046.03,上海
104074,59,2023-02-16,Food,1685.29,深圳
100614,180,2023-08-08,Food,1584.24,深圳
101801,291,2023-11-19,Books,1960.54,深圳
104655,416,2023-04-18,Food,116.76,武汉
101728,378,2023-04-26,Books,1915.97,深圳
103946,9,2023-02-02,Books,928.01,武汉
102408,44,2023-05-08,Food,681.69,武汉
104143,70,2023-05-03,Food,1556.07,上海
103137,418,2023-04-16,Books,172.67,武汉
103839,137,2023-01-23,Food,466.38,上海
101460,183,2023-09-01,Books,1975.17,杭州
101046,267,2023-12-07,Clothing,950.92,杭州
104433,4,2023-09-08,Electronics,1939.2,杭州
101535,94,2023-07-21,Books,1890.07,深圳
100849,413,2023-03-10,Clothing,831.36,杭州
103714,262,2023-12-09,Books,771.0,深圳
103599,12,2023-07-23,Food,143.64,深圳
100115,245,2023-01-04,Food,604.24,武汉
101314,482,2023-12-14,Clothing,1484.69,深圳
100170,456,2023-08-10,Food,1211.39,北京
104214,208,2023-01-19,Books,439.08,广州
104749,256,2023-12-30,Food,695.08,广州
101695,156,2023-10-18,Books,897.5,深圳
103019,399,2023-02-14,Electronics,29.19,北京
100815,410,2023-08-04,Clothing,234.98,北京
103469,261,2023-11-07,Electronics,490.57,上海
101343,38,2023-08-30,Books,118.14,武汉
104452,43,2023-02-05,Clothing,486.9,广州
104222,62,2023-10-28,Electronics,710.43,北京
101459,392,2023-10-25,Food,,武汉
101796,192,2023-03-13,Clothing,618.09,北京
101578,463,2023-12-17,Clothing,724.5,上海
101925,335,2023-11-25,Books,1618.81,深圳
102339,22,2023-07-01,Clothing,941.14,西安
102329,13,2023-09-16,Books,787.52,上海
103575,208,2023-10-30,Food,1093.56,广州
102894,442,2023-01-04,Electronics,,成都
104526,58,2023-12-28,Clothing,1664.0,成都
102119,499,2023-02-17,Books,1956.07,广州
101737,34,2023-02-22,Electronics,1122.92,杭州
104099,177,2023-11-01,Clothing,1870.46,西安
102113,241,2023-03-13,Food,945.67,成都
101498,78,2023-12-17,Food,1689.8,武汉
104706,296,2023-03-12,,1088.24,杭州
100382,317,2023-11-24,Electronics,1001.1,杭州
104685,307,2023-01-29,Clothing,941.22,武汉
104726,14,2023-08-24,Clothing,131.68,西安
101981,273,2023-02-26,Books,141.26,上海
100836,50,2023-12-04,Clothing,14.37,成都
104755,426,2023-07-09,Books,857.59,上海
102288,232,2023-09-09,Food,1979.69,杭州
104926,340,2023-04-24,Electronics,694.04,北京
103870,321,2023-07-12,Food,1096.37,深圳
101658,190,2023-12-13,Books,1180.6,武汉
103732,369,2023-02-27,Clothing,985.75,成都
104408,169,2023-09-05,Food,1336.85,深圳
101894,269,2023-08-02,Food,,广州
100633,172,2023-08-08,Food,1052.47,杭州
100152,284,2023-05-30,Clothing,1279.36,西安
104145,27,2023-12-08,Food,1304.82,深圳
104055,2,2023-07-21,Books,,广州
100147,181,2023-12-26,Books,549.12,杭州
101074,336,2023-09-09,Electronics,941.44,北京
102248,133,2023-01-23,Electronics,105.53,杭州
101846,337,2023-05-23,Food,97.44,深圳
101994,486,2023-06-06,Books,1543.45,上海
100450,40,2023-10-16,Electronics,132.9,深圳
102989,104,2023-03-19,Clothing,622.05,上海
102804,413,2023-03-15,Clothing,1321.83,上海
101562,364,2023-10-15,Books,920.94,上海
101301,245,2023-08-12,Books,,上海
102114,228,2023-11-27,Electronics,580.67,广州
102432,434,2023-09-28,Electronics,1218.13,西安
104943,100,2023-12-11,Food,568.42,深圳
100049,86,2023-07-28,Books,967.9,武汉
102618,336,2023-07-27,Electronics,330.16,广州
103080,330,2023-05-25,Food,1135.58,北京
100172,296,2023-01-21,,946.3,西安
102904,174,2023-08-20,Electronics,1052.5,北京
103053,272,2023-05-25,Food,1452.27,广州
102071,48,2023-09-11,Clothing,924.19,广州
104329,294,2023-03-22,Clothing,1189.13,上海
101309,19,2023-04-09,Electronics,1442.28,深圳
101876,3,2023-01-07,Food,987.99,武汉
101270,176,2023-02-13,Clothing,1195.13,广州
101955,398,2023-12-21,Electronics,1557.68,武汉
103236,308,2023-12-24,Books,345.08,武汉
102644,310,2023-07-24,Clothing,1359.63,杭州
102109,357,2023-08-06,Food,117.63,上海
103752,60,2023-02-27,Books,811.37,广州
104426,162,2023-08-06,Clothing,376.63,广州
104048,199,2023-02-06,Electronics,128.06,西安
102598,67,2023-12-06,Food,1579.25,北京
102139,174,2023-05-29,Food,1250.71,武汉
104976,500,2023-11-03,Electronics,317.97,广州
101352,377,2023-05-07,Clothing,661.32,深圳
100874,112,2023-11-13,Books,1993.3,北京
100310,99,2023-04-26,Clothing,318.34,杭州
103192,246,2023-11-11,Books,1295.62,广州
102084,11,2023-01-23,Electronics,1093.84,上海
104313,128,2023-04-23,Books,371.76,
101661,259,2023-03-07,Books,1425.19,广州
101711,276,2023-01-16,Books,1347.77,成都
100261,445,2023-01-27,Food,1204.82,成都
100991,235,2023-03-03,Books,638.15,北京
104392,217,2023-10-30,Food,135.23,西安
103384,144,2023-06-24,Books,1962.81,成都
104514,40,2023-01-18,Electronics,1250.67,西安
100250,434,2023-07-25,Books,1375.33,西安
100279,273,2023-12-27,,1005.52,成都
102952,225,2023-03-15,Books,1198.03,北京
101045,127,2023-01-18,Clothing,927.06,上海
103240,232,2023-01-12,Books,1147.6,成都
100146,243,2023-10-11,Food,856.75,成都
104333,331,2023-07-29,Clothing,1655.07,杭州
104236,26,2023-12-22,Food,1191.19,北京
100030,307,2023-06-15,Books,48.76,成都
103064,365,2023-03-15,Food,1697.07,北京
100887,199,2023-08-19,Books,871.72,北京
103293,373,2023-09-05,Electronics,446.0,广州
102215,59,2023-04-22,Electronics,661.8,深圳
103222,476,2023-10-10,Food,,广州
102630,151,2023-07-02,Books,44.86,成都
103638,260,2023-05-30,Clothing,603.29,成都
101413,115,2023-01-14,Electronics,316.51,杭州
101946,296,2023-03-12,Books,1394.95,杭州
102995,354,2023-05-08,Electronics,1331.1,广州
101603,45,2023-06-04,Books,304.85,武汉
104008,413,2023-06-09,Electronics,434.3,上海
103531,470,2023-01-02,Clothing,789.61,成都
100443,299,2023-10-21,Electronics,530.49,成都
100317,237,2023-05-25,Books,1010.78,武汉
100003,120,2023-09-16,Electronics,1126.88,武汉
102675,90,2023-08-30,Clothing,652.22,杭州
100204,228,2023-03-27,Food,1807.81,北京
101532,434,2023-11-01,Books,1587.36,成都
100881,321,2023-02-03,Clothing,1343.97,深圳
102309,128,2023-12-14,Books,850.9,上海
104455,246,2023-10-06,Books,400.64,杭州
101513,110,2023-05-21,Books,822.67,北京
103244,246,2023-03-22,Clothing,446.08,深圳
104172,402,2023-05-07,Food,264.36,成都
103642,121,2023-10-06,Books,900.68,西安
100769,352,2023-10-01,Books,1813.99,成都
100465,480,2023-02-27,Electronics,1620.86,武汉
102938,23,2023-03-21,Clothing,1201.52,杭州
102327,59,2023-02-04,Electronics,314.51,上海
104161,474,2023-11-19,Food,1632.43,西安
104090,143,2023-05-23,Books,1974.93,深圳
101517,421,2023-06-07,Electronics,1294.34,北京
102303,145,2023-10-31,Electronics,115.85,杭州
104003,358,2023-05-31,Clothing,1623.35,广州
101079,292,2023-11-17,Clothing,1121.26,武汉
103090,113,2023-04-30,Clothing,1909.3,广州
101781,118,2023-10-26,Electronics,935.85,成都
103118,372,2023-05-01,Books,1740.89,杭州
102484,60,2023-04-01,Books,1913.07,上海
102639,370,2023-12-01,Electronics,1675.34,武汉
103259,442,2023-11-08,Food,1151.99,
103539,357,2023-05-31,Clothing,1044.16,武汉
103863,447,2023-04-09,Food,554.46,武汉
100035,366,2023-06-09,Books,,成都
101561,224,2023-03-01,Books,91.18,成都
100847,259,2023-07-16,Books,1959.21,深圳
103483,148,2023-09-09,Electronics,309.65,杭州
100351,339,2023-06-01,Food,897.37,武汉
103728,444,2023-05-10,Books,1226.31,上海
102042,108,2023-10-27,Books,183.59,上海
101660,353,2023-09-08,Books,1649.39,广州
103664,53,2023-04-25,Electronics,1124.27,武汉
102212,178,2023-09-05,Electronics,325.19,杭州
104175,117,2023-12-25,Clothing,1788.31,广州
100681,30,2023-08-30,Food,1536.02,深圳
102086,13,2023-04-27,Books,776.91,成都
100093,216,2023-12-07,Books,1357.86,广州
101560,19,2023-08-29,Food,335.47,西安
102360,98,2023-04-17,Books,1006.69,成都
103547,394,2023-04-22,Food,1796.01,成都
103198,388,2023-12-19,Clothing,943.96,上海
101732,491,2023-06-24,Electronics,1645.05,深圳
103424,113,2023-08-13,Clothing,44.12,深圳
104725,73,2023-01-19,Food,138.67,上海
102935,106,2023-12-19,Electronics,1849.38,北京
102224,192,2023-11-20,Electronics,904.31,北京
101036,317,2023-08-20,Food,1403.94,西安
103056,353,2023-04-30,Food,1271.4,西安
100518,16,2023-11-21,Food,1569.26,西安
101099,325,2023-11-20,Books,117.71,北京
102061,329,2023-05-08,Clothing,1073.84,北京
101196,410,2023-07-01,Electronics,1939.53,杭州
102121,201,2023-04-05,Electronics,1634.95,西安
102768,133,2023-04-25,Food,,深圳
103505,110,2023-02-23,Food,1921.94,杭州
100110,121,2023-05-20,Food,646.22,上海
100620,185,2023-06-12,Clothing,779.81,武汉
103234,165,2023-01-11,Books,1020.04,武汉
100275,270,2023-12-08,Food,100.38,武汉
100462,271,2023-03-07,Clothing,1671.3,北京
104912,252,2023-03-03,Clothing,843.17,成都
104002,450,2023-09-16,Food,1127.93,成都
101746,66,2023-06-09,Books,1031.12,成都
102714,300,2023-10-25,Books,933.9,北京
100575,210,2023-12-17,Books,837.1,西安
104830,499,2023-06-14,Books,1424.1,西安
104675,55,2023-12-20,Books,1497.6,西安
102581,425,2023-11-20,Clothing,83.09,武汉
101667,15,2023-03-15,Clothing,1569.75,武汉
100807,464,2023-05-12,Clothing,918.93,杭州
101619,81,2023-11-07,Books,210.8,武汉
100048,26,2023-11-30,Electronics,,深圳
103428,33,2023-10-18,Electronics,490.04,杭州
101639,368,2023-09-22,Electronics,,成都
101999,208,2023-01-08,Clothing,1822.66,北京
101616,371,2023-12-31,Books,1920.01,成都
103376,19,2023-08-20,Clothing,17.41,成都
101297,37,2023-10-20,Food,1556.7,北京
101104,281,2023-07-24,Food,179.31,武汉
102880,412,2023-05-15,Books,746.75,
102861,380,2023-07-25,Food,1564.13,广州
103581,398,2023-05-17,Books,1087.52,深圳
100229,469,2023-11-09,Clothing,1298.83,西安
102840,58,2023-11-17,Books,857.56,广州
103774,227,2023-02-13,Books,858.14,北京
102642,192,2023-10-21,Books,438.27,武汉
104065,8,2023-03-19,Electronics,185.89,武汉
100790,223,2023-12-18,Clothing,692.04,西安
100995,188,2023-04-05,Books,853.65,武汉
104039,330,2023-01-15,Clothing,1336.19,上海
104753,31,2023-12-28,Clothing,359.13,广州
103571,167,2023-12-10,Food,1303.88,广州
104098,209,2023-05-10,Books,402.11,北京
102959,36,2023-05-06,Food,1118.14,广州
100383,329,2023-06-04,Books,497.31,武汉
100548,56,2023-05-08,Food,341.01,北京
104029,471,2023-04-30,Food,1636.97,
102502,18,2023-05-20,Electronics,1627.86,武汉
102661,282,2023-07-29,Food,1505.05,武汉
100942,68,2023-02-25,Electronics,412.67,武汉
100833,487,2023-06-24,Food,1652.37,深圳
101092,136,2023-07-07,Clothing,473.66,杭州
101879,472,2023-03-05,Books,1864.94,广州
100212,328,2023-08-06,Food,919.1,杭州
102684,425,2023-01-21,Food,804.86,西安
102859,142,2023-08-17,Electronics,655.78,杭州
101193,457,2023-10-02,Food,930.32,武汉
102128,124,2023-05-18,Electronics,1953.56,北京
100476,95,2023-10-03,Books,489.53,深圳
103286,478,2023-07-13,Food,1324.63,西安
100560,491,2023-08-25,Clothing,1597.53,广州
104692,345,2023-10-09,Food,1570.91,西安
102323,354,2023-06-19,Electronics,251.67,北京
102770,97,2023-03-17,Clothing,623.88,上海
101412,428,2023-10-27,Food,993.26,西安
101175,394,2023-06-03,Food,743.45,武汉
100025,350,2023-10-02,Food,1539.51,成都
102863,163,2023-06-06,Electronics,1829.2,上海
102736,425,2023-06-11,Books,622.95,武汉
104233,500,2023-05-20,Books,1236.75,西安
104387,295,2023-02-18,Clothing,654.11,深圳
104159,350,2023-06-15,Books,384.72,西安
101890,301,2023-06-07,Books,1507.4,上海
104063,430,2023-12-13,Electronics,718.78,北京
101198,293,2023-11-07,Books,382.88,上海
103952,302,2023-09-19,Electronics,1574.48,杭州
100603,372,2023-12-25,Clothing,864.17,上海
100762,153,2023-12-17,Electronics,968.66,成都
104937,324,2023-05-22,Electronics,159.77,北京
103481,407,2023-09-16,Food,1507.53,杭州
104087,87,2023-09-02,Clothing,12.43,广州
101790,145,2023-06-27,Books,1892.17,北京
101233,89,2023-12-06,Electronics,1481.34,西安
100451,294,2023-10-02,Clothing,337.43,西安
104220,169,2023-06-08,Clothing,71.45,成都
103339,123,2023-09-20,Books,1914.55,深圳
103612,221,2023-05-22,Food,1989.91,深圳
100567,317,2023-03-30,Food,1838.18,上海
103444,406,2023-11-03,Clothing,97.9,杭州
102805,368,2023-07-26,Food,1774.97,上海
104339,33,2023-11-25,Electronics,361.79,广州
103828,274,2023-03-12,Clothing,1518.09,西安
104124,337,2023-11-04,Books,534.7,深圳
101805,17,2023-12-19,Books,63.41,深圳
103450,322,2023-10-20,Electronics,1337.92,深圳
100089,1,2023-09-24,Clothing,734.8,上海
102876,75,2023-01-07,Food,494.92,北京
101308,250,2023-02-13,Books,1473.3,广州
100947,118,2023-09-04,Books,707.53,上海
103821,27,2023-09-21,Books,1641.43,广州
100734,403,2023-12-25,Books,233.91,广州
103256,126,2023-01-05,Food,1712.26,杭州
102912,16,2023-11-15,Electronics,1871.23,上海
101711,276,2023-01-16,Books,1347.77,成都
101832,87,2023-02-09,Electronics,1357.99,广州
103596,344,2023-03-08,Clothing,695.66,上海
101727,3,2023-07-20,Clothing,676.06,北京
100222,426,2023-03-26,Food,1828.96,西安
103916,147,2023-10-03,Books,1367.52,上海
103696,166,2023-06-24,Books,77.24,深圳
100449,391,2023-05-07,Electronics,1055.76,成都
101367,317,2023-01-21,Food,739.2,上海
102186,283,2023-07-15,Electronics,399.16,西安
101569,429,2023-06-15,Clothing,67.46,西安
101339,249,2023-09-21,Electronics,151.01,深圳
101715,99,2023-02-16,Food,1618.74,深圳
102324,360,2023-04-15,Clothing,1128.48,西安
104851,165,2023-07-24,Food,806.46,武汉
104360,3,2023-06-28,Clothing,1498.51,成都
101692,32,2023-06-12,Books,1110.71,上海
100023,306,2023-02-02,Books,769.42,西安
101289,130,2023-05-31,Books,1324.35,上海
103132,417,2023-12-11,Books,1354.66,武汉
102561,314,2023-03-20,Clothing,1743.12,广州
104807,360,2023-04-28,Electronics,968.42,深圳
104359,378,2023-12-19,Clothing,1415.4,北京
103113,111,2023-11-27,Clothing,1942.17,成都
100492,292,2023-05-06,Books,1105.78,成都
104699,350,2023-12-16,Food,141.92,上海
102900,357,2023-08-31,,1696.06,广州
103216,224,2023-07-18,Food,247.7,广州
102366,447,2023-03-22,Food,158.81,深圳
101141,41,2023-12-19,Books,276.83,西安
103641,356,2023-12-02,Books,192.41,广州
104129,40,2023-02-10,Food,1698.2,西安
103812,476,2023-07-22,Books,1281.37,上海
102411,429,2023-05-16,Clothing,893.18,北京
104791,79,2023-07-11,Food,694.66,北京
102094,478,2023-05-16,Electronics,1579.82,广州
103121,20,2023-09-12,Books,1662.6,武汉
102166,176,2023-06-02,Clothing,405.22,武汉
101065,376,2023-04-05,Electronics,1243.27,成都
104831,70,2023-07-27,Clothing,45.8,杭州
101922,341,2023-09-01,Electronics,1334.3,西安
103819,313,2023-08-17,Electronics,143.32,杭州
101580,244,2023-05-18,Books,189.54,武汉
101286,30,2023-11-01,Clothing,1901.47,上海
103353,9,2023-09-14,Food,1540.11,北京
102755,117,2023-08-24,Food,672.69,杭州
104499,154,2023-04-19,Books,421.1,上海
104385,360,2023-07-20,Books,743.59,武汉
101019,44,2023-12-02,Books,625.65,深圳
103122,90,2023-01-07,Electronics,1316.65,杭州
100633,172,2023-08-08,Food,1052.47,杭州
101294,476,2023-04-13,,365.1,西安
104325,95,2023-08-20,Books,953.59,广州
100749,471,2023-07-04,Clothing,555.22,西安
101998,347,2023-09-18,Clothing,964.52,上海
103378,384,2023-01-04,Food,1725.39,上海
100260,344,2023-03-04,Books,713.66,武汉
101510,255,2023-02-16,Clothing,1203.64,成都
100902,372,2023-10-25,Books,1903.56,成都
103735,204,2023-01-28,Clothing,354.8,北京
101765,157,2023-08-22,Clothing,745.58,成都
100753,384,2023-12-19,Electronics,577.29,武汉
101199,443,2023-06-07,Food,1422.58,杭州
104152,48,2023-10-13,Food,643.49,深圳
103196,144,2023-08-26,Food,613.96,成都
103176,293,2023-04-06,Clothing,897.74,成都
104955,131,2023-09-14,Electronics,1402.83,西安
101446,226,2023-12-11,Electronics,369.89,成都
101588,212,2023-02-18,Books,1325.1,杭州
100124,115,2023-11-29,Electronics,1564.65,北京
104816,139,2023-04-18,Clothing,209.73,上海
101125,288,2023-12-31,Electronics,89.11,杭州
100402,286,2023-07-07,Clothing,406.13,武汉
104429,133,2023-09-13,Food,966.0,武汉
100168,225,2023-03-05,Books,1380.47,武汉
100571,96,2023-09-07,Clothing,1114.28,西安
102145,364,2023-08-24,Food,1972.43,杭州
100861,355,2023-12-07,Electronics,1853.7,武汉
101396,72,2023-12-14,Electronics,623.08,武汉
103133,185,2023-08-10,Electronics,1208.28,广州
103807,468,2023-05-10,Electronics,49.1,杭州
104890,232,2023-09-01,Clothing,1157.96,上海
101690,193,2023-03-03,Electronics,413.09,深圳
104469,277,2023-11-01,Books,1330.51,杭州
102797,468,2023-07-28,Electronics,1083.56,广州
100826,165,2023-05-04,Food,1940.59,北京
104799,83,2023-10-24,Electronics,894.22,成都
101822,391,2023-10-11,Electronics,1990.68,上海
103902,101,2023-02-10,Clothing,1159.9,成都
100423,490,2023-02-10,Food,1848.78,杭州
104802,206,2023-04-12,Electronics,967.43,杭州
104504,279,2023-06-14,Books,189.79,杭州
104280,374,2023-03-23,Clothing,410.07,广州
101960,153,2023-10-20,Clothing,207.89,上海
100519,252,2023-04-27,Food,1110.55,武汉
104837,87,2023-06-03,Books,,武汉
102509,48,2023-04-24,Books,1126.38,西安
104942,30,2023-11-22,Clothing,1988.59,武汉
101556,383,2023-07-04,Books,573.02,杭州
103243,118,2023-05-18,Food,1824.08,杭州
102565,460,2023-12-30,Clothing,1812.39,成都
102948,203,2023-04-14,Electronics,1113.95,西安
103723,167,2023-12-01,Food,1407.92,深圳
103190,400,2023-07-22,Electronics,393.29,成都
104681,322,2023-03-03,Electronics,420.01,西安
101063,36,2023-09-29,Clothing,904.27,杭州
100586,273,2023-05-24,Clothing,654.07,杭州
100848,141,2023-07-23,Food,1941.28,西安
100299,366,2023-02-13,Clothing,87.89,西安
102856,323,2023-06-18,Electronics,591.63,武汉
102879,322,2023-10-22,Books,1496.12,成都
100996,359,2023-07-10,Food,1710.11,杭州
100608,46,2023-02-22,Electronics,633.57,杭州
102854,437,2023-08-24,Electronics,1880.99,武汉
102312,350,2023-04-13,Food,280.02,深圳
102203,372,2023-07-13,Food,1321.92,杭州
103081,453,2023-09-19,Electronics,1448.33,广州
102333,95,2023-03-14,Clothing,349.84,深圳
101006,296,2023-10-22,Clothing,1958.95,杭州
104947,415,2023-12-05,Clothing,603.53,成都
104654,155,2023-03-16,Clothing,478.23,杭州
104629,147,2023-12-07,Books,237.7,北京
103057,403,2023-05-24,Food,1158.67,成都
100118,371,2023-03-26,Books,1839.89,北京
100164,360,2023-08-21,Electronics,1377.9,杭州
104292,235,2023-02-04,Electronics,190.83,广州
103680,19,2023-07-01,Clothing,918.7,上海
104038,305,2023-10-09,Electronics,1862.19,
102483,215,2023-08-17,Food,502.32,武汉
100623,21,2023-01-31,Books,1018.16,武汉
101171,19,2023-03-16,Electronics,1337.32,杭州
103681,357,2023-10-30,Books,1127.36,广州
103467,466,2023-11-29,Clothing,115.14,广州
102039,172,2023-06-05,Electronics,202.81,北京
100903,66,2023-12-10,Clothing,209.09,上海
101696,401,2023-03-14,Food,1085.48,广州
101505,338,2023-10-09,Clothing,1292.14,北京
102099,247,2023-12-22,Books,1207.47,成都
102650,477,2023-10-13,Electronics,692.47,成都
101165,492,2023-04-14,Electronics,1248.9,杭州
104686,55,2023-08-07,Electronics,,上海
102116,258,2023-03-24,Electronics,798.82,武汉
102604,3,2023-09-02,Clothing,695.98,西安
101550,311,2023-12-10,Electronics,20.67,武汉
104063,430,2023-12-13,Electronics,718.78,北京
103895,61,2023-03-31,Clothing,595.28,西安
100636,396,2023-02-22,Electronics,464.52,北京
102399,197,2023-08-16,Electronics,456.65,武汉
101457,34,2023-07-06,Clothing,683.88,武汉
102208,212,2023-02-07,Books,1918.84,上海
100504,236,2023-10-17,Clothing,1980.56,深圳
101991,348,2023-11-08,Books,1416.51,广州
102801,160,2023-09-01,Books,1800.1,杭州
100812,490,2023-11-15,Food,1758.17,上海
103299,482,2023-09-18,Food,1002.76,武汉
103942,16,2023-07-20,Clothing,1887.97,深圳
103162,238,2023-05-21,Books,1604.6,北京
104841,311,2023-12-26,Books,794.89,西安
100837,425,2023-11-21,Food,1099.9,成都
101751,403,2023-02-05,Food,386.82,西安
104883,378,2023-02-18,Food,452.04,杭州
101957,60,2023-02-12,,983.54,深圳
102577,143,2023-03-13,Food,833.83,深圳
101582,48,2023-01-21,Food,1946.81,深圳
100098,48,2023-05-01,Food,,深圳
101809,201,2023-03-22,Electronics,266.98,武汉
104911,393,2023-09-18,Electronics,1349.08,广州
104602,12,2023-10-24,Electronics,775.12,广州
102564,336,2023-11-11,Electronics,672.0,成都
101959,407,2023-10-31,Clothing,774.08,武汉
101600,98,2023-02-27,Electronics,1395.1,深圳
100466,315,2023-01-09,Clothing,420.1,上海
101018,269,2023-02-12,Electronics,532.28,广州
104396,208,2023-05-22,Electronics,1907.68,深圳
101007,182,2023-06-16,Books,1551.74,西安
100540,419,2023-07-21,Food,236.64,深圳
103991,455,2023-05-24,Electronics,126.24,西安
103990,91,2023-09-15,Clothing,1839.89,成都
104909,96,2023-02-01,Electronics,810.42,广州
102954,23,2023-10-19,Electronics,1897.69,成都
100303,286,2023-12-14,,575.45,广州
102712,381,2023-04-08,Electronics,1813.22,广州
104597,1,2023-04-17,Clothing,13.94,北京
104106,135,2023-05-07,Food,143.09,武汉
102242,205,2023-02-10,Food,992.7,北京
101952,304,2023-08-11,Clothing,1257.68,武汉
101315,474,2023-02-06,Electronics,1473.56,西安
104032,402,2023-10-17,Food,1745.13,北京
103628,168,2023-12-12,Clothing,181.52,武汉
100354,39,2023-12-10,Books,732.99,广州
102268,182,2023-08-09,Clothing,309.73,武汉
100655,122,2023-05-30,Food,1703.32,武汉
104594,164,2023-05-21,Books,,北京
103338,449,2023-06-21,Clothing,93.63,广州
100512,9,2023-04-17,Clothing,1506.99,武汉
100274,177,2023-08-09,Electronics,573.66,西安
103297,270,2023-03-21,Food,1614.32,深圳
100617,106,2023-09-23,Clothing,1498.21,杭州
103270,111,2023-08-11,Clothing,905.38,广州
101928,294,2023-07-08,Clothing,1708.13,武汉
102698,76,2023-10-27,Electronics,526.25,武汉
103331,210,2023-03-04,Food,1875.5,深圳
101411,149,2023-10-11,Books,94.04,杭州
104004,409,2023-10-18,Books,832.28,深圳
101392,477,2023-09-13,Clothing,1896.1,成都
101753,437,2023-10-24,Food,1236.05,武汉
102914,303,2023-09-23,Clothing,1801.46,西安
101723,2,2023-08-07,Electronics,1709.18,成都
101752,356,2023-12-21,Books,1203.53,成都
104908,350,2023-08-15,Electronics,820.2,深圳
101848,365,2023-10-02,Clothing,511.36,上海
102744,167,2023-09-03,Books,1904.57,北京
100328,464,2023-02-10,Electronics,519.29,广州
100427,52,2023-07-31,Food,1437.54,上海
102864,328,2023-07-27,Food,1247.38,广州
104517,20,2023-04-07,Electronics,279.38,深圳
104215,219,2023-09-09,Books,470.34,广州
100802,184,2023-12-27,Books,597.75,北京
101444,462,2023-10-03,Electronics,1947.42,上海
103100,309,2023-11-30,Books,417.13,上海
103445,278,2023-03-27,Electronics,1853.19,西安
102518,19,2023-06-14,Books,1744.14,杭州
100484,109,2023-04-08,Electronics,1496.29,西安
101309,19,2023-04-09,Electronics,1442.28,深圳
103880,168,2023-07-10,Electronics,764.18,北京
100052,80,2023-04-08,Food,443.22,北京
104434,171,2023-06-28,Clothing,212.24,北京
104155,25,2023-02-27,Books,396.05,广州
104013,216,2023-09-29,Electronics,817.21,杭州
103006,251,2023-06-13,Clothing,113.5,深圳
101806,36,2023-07-17,Food,419.73,杭州
101186,180,2023-10-14,Clothing,32.48,深圳
103266,86,2023-09-15,Books,261.22,北京
103861,465,2023-05-23,Food,996.23,杭州
101166,7,2023-08-23,Books,1712.27,北京
104663,173,2023-12-13,Food,1005.88,广州
101950,348,2023-03-28,Electronics,201.13,西安
104577,210,2023-02-10,Books,1209.33,杭州
104875,144,2023-12-19,Books,354.18,武汉
101906,162,2023-05-03,Food,1333.51,武汉
101919,125,2023-04-19,Clothing,1508.97,上海
102570,160,2023-05-21,Food,244.25,西安
102666,205,2023-05-28,Electronics,1070.0,成都
101577,62,2023-06-02,Books,1604.19,
103905,39,2023-03-17,Electronics,1839.85,北京
100959,52,2023-04-20,Books,1574.3,北京
103998,42,2023-01-23,Food,462.55,西安
103917,231,2023-08-13,Books,1530.67,深圳
100889,388,2023-10-27,Electronics,1404.76,上海
102977,126,2023-04-22,Clothing,1141.09,成都
101409,328,2023-05-20,Books,358.04,西安
103644,141,2023-07-14,Electronics,1927.41,上海
101170,26,2023-04-05,Clothing,119.58,成都
100001,115,2023-03-13,Electronics,1356.63,上海
100929,226,2023-03-26,Clothing,163.41,杭州
103575,208,2023-10-30,Food,1093.56,广州
