order_id,user_id,order_date,category,amount,city,temp
103983,422,2023-10-11,Food,1365.22,成都,26
102413,246,2023-11-23,Clothing,823.14,上海,26
100352,86,2023-12-20,Books,,北京,24
102779,84,2023-04-18,Electronics,1881.98,成都,26
102554,478,2023-01-06,Clothing,889.74,深圳,31
101544,406,2023-03-16,Electronics,587.48,杭州,28
101245,321,2023-06-12,Books,818.0,武汉,26
103776,272,2023-11-29,Electronics,691.36,杭州,28
100203,117,2023-02-16,Books,1956.89,上海,26
101602,333,2023-05-04,Books,1685.76,深圳,31
102236,232,2023-03-29,Food,1186.43,深圳,31
103519,414,2023-03-14,Electronics,189.21,西安,24
104871,408,2023-04-11,Books,1149.47,西安,24
100140,436,2023-06-16,Clothing,980.22,成都,26
100161,339,2023-02-11,Clothing,487.33,上海,26
103248,73,2023-08-12,Food,1743.31,广州,33
104852,426,2023-01-29,Books,1951.48,广州,33
101782,219,2023-08-19,Books,870.69,成都,26
102040,350,2023-10-10,Clothing,669.11,成都,26
102869,204,2023-11-13,Electronics,405.25,上海,26
103992,267,2023-11-30,Clothing,,杭州,28
104794,298,2023-09-16,Food,1393.33,深圳,31
101364,358,2023-11-10,Clothing,1577.51,上海,26
102213,475,2023-03-04,Clothing,1216.16,北京,24
104327,454,2023-07-24,Food,1090.05,广州,33
101271,429,2023-09-11,Books,1543.03,深圳,31
104546,366,2023-11-12,Food,206.59,广州,33
102123,28,2023-07-10,Books,397.51,上海,26
102789,72,2023-12-22,Books,1526.95,北京,24
102573,96,2023-06-12,Electronics,1535.78,北京,24
101733,484,2023-02-07,Books,1530.56,西安,24
103710,266,2023-12-28,Electronics,1333.66,广州,33
104227,279,2023-12-07,Books,997.86,杭州,28
102026,317,2023-03-20,Clothing,506.44,上海,26
100375,156,2023-03-26,Clothing,652.09,深圳,31
100850,432,2023-12-26,Food,1426.63,深圳,31
102871,367,2023-06-24,Food,799.55,武汉,26
104067,145,2023-12-14,Food,1915.8,西安,24
100983,256,2023-04-13,Clothing,1473.5,杭州,28
104404,21,2023-07-23,Books,586.86,北京,24
101586,431,2023-05-08,Books,598.01,北京,24
103004,9,2023-11-15,Books,1983.49,成都,26
102069,298,2023-11-19,Books,319.73,深圳,31
103603,238,2023-01-06,Clothing,1700.6,广州,33
101574,381,2023-02-06,Books,194.18,杭州,28
101032,367,2023-11-27,Books,1658.57,深圳,31
104945,329,2023-05-10,Food,1996.66,西安,24
103068,422,2023-11-27,Clothing,1915.87,上海,26
101933,162,2023-03-16,Food,1676.06,西安,24
104963,67,2023-07-10,Food,1138.23,西安,24
102336,201,2023-07-17,Electronics,933.29,武汉,26
101161,23,2023-03-29,Food,1135.33,广州,33
100441,245,2023-06-15,Clothing,23.59,武汉,26
100765,461,2023-01-30,Books,1324.46,广州,33
103341,324,2023-07-04,Food,1602.42,成都,26
100365,342,2023-06-27,Electronics,1104.49,杭州,28
102015,83,2023-03-13,Food,1496.71,北京,24
103302,451,2023-05-08,Books,1811.3,上海,26
102860,394,2023-03-24,Clothing,1121.37,成都,26
104413,369,2023-07-19,Books,212.63,成都,26
102079,138,2023-03-15,Electronics,1586.88,北京,24
104899,211,2023-09-01,Food,1554.44,北京,24
103837,287,2023-09-16,Clothing,932.08,,27
103037,391,2023-09-08,Food,1096.37,深圳,31
103955,18,2023-01-02,Clothing,1469.34,北京,24
102278,327,2023-05-28,Food,1470.43,上海,26
103775,212,2023-04-27,Clothing,261.7,杭州,28
104005,443,2023-07-31,Food,271.7,杭州,28
104364,479,2023-07-01,Clothing,1850.56,广州,33
104562,98,2023-01-18,Books,351.61,上海,26
102838,153,2023-03-05,Books,315.82,成都,26
104668,43,2023-04-06,Clothing,1727.75,上海,26
102342,336,2023-03-19,Food,1315.31,成都,26
104740,184,2023-11-06,Clothing,443.6,武汉,26
102586,244,2023-03-13,Books,1177.77,成都,26
101643,370,2023-06-10,Food,25.73,杭州,28
100551,114,2023-09-19,Clothing,897.1,武汉,26
101170,26,2023-04-05,Clothing,119.58,成都,26
104751,76,2023-04-03,Books,428.02,武汉,26
103803,10,2023-01-17,Electronics,1959.85,武汉,26
100036,225,2023-09-22,Books,250.8,深圳,31
103510,151,2023-04-09,Electronics,1340.64,西安,24
102891,221,2023-12-27,Clothing,1972.55,深圳,31
104720,260,2023-02-20,Food,730.94,,27
103161,479,2023-09-17,Books,147.51,广州,33
100179,443,2023-09-21,Electronics,1318.74,西安,24
103979,144,2023-02-17,Books,1880.53,武汉,26
103033,177,2023-01-31,Books,169.1,西安,24
101346,104,2023-06-21,Clothing,73.87,北京,24
104382,181,2023-10-31,Books,1163.32,深圳,31
100468,126,2023-01-23,Books,883.54,深圳,31
104480,474,2023-06-18,Electronics,1581.92,深圳,31
102948,203,2023-04-14,Electronics,1113.95,西安,24
101370,386,2023-04-26,Food,711.9,杭州,28
100467,305,2023-01-18,Books,1199.59,北京,24
100205,167,2023-01-29,Food,723.34,武汉,26
101725,254,2023-07-05,Electronics,1768.77,深圳,31
103099,62,2023-11-30,Food,908.78,西安,24
103982,370,2023-07-07,Food,1833.33,上海,26
103127,406,2023-04-29,Electronics,580.17,上海,26
101482,291,2023-09-21,Books,540.57,西安,24
100087,177,2023-06-10,Books,1216.36,上海,26
103400,349,2023-09-25,Food,1157.61,深圳,31
100054,26,2023-10-27,Books,1010.67,广州,33
100998,417,2023-02-21,Food,1610.13,武汉,26
101058,376,2023-04-09,,1381.61,成都,26
103868,227,2023-05-19,Books,1038.77,上海,26
103245,434,2023-01-19,Books,735.5,深圳,31
103929,420,2023-10-01,Food,1379.98,西安,24
104445,133,2023-08-18,Books,621.44,西安,24
100746,421,2023-01-29,Clothing,140.58,武汉,26
104756,496,2023-09-09,Electronics,851.64,北京,24
102937,424,2023-04-27,Food,1835.99,武汉,26
100803,281,2023-09-12,Clothing,1379.53,西安,24
102694,484,2023-03-23,Food,955.82,西安,24
101555,161,2023-01-23,,1003.43,杭州,28
102892,339,2023-08-20,Food,1081.41,杭州,28
101153,151,2023-11-10,Electronics,1383.01,广州,33
104355,145,2023-09-06,Electronics,189.19,西安,24
103117,451,2023-09-01,Clothing,38.54,上海,26
101501,208,2023-05-03,Electronics,308.42,北京,24
102519,354,2023-04-18,Books,1095.72,,27
100071,2,2023-06-20,Clothing,1277.86,杭州,28
100065,342,2023-10-11,,1864.19,上海,26
101089,4,2023-06-03,Clothing,437.5,成都,26
100578,87,2023-08-23,Books,1103.96,上海,26
104401,6,2023-11-06,Clothing,1329.13,武汉,26
100960,83,2023-07-19,Electronics,1610.7,广州,33
102146,391,2023-08-15,Clothing,1880.26,西安,24
101546,299,2023-12-17,Books,180.62,西安,24
102496,186,2023-10-02,Clothing,1970.58,武汉,26
102487,149,2023-05-18,Clothing,1780.72,武汉,26
100166,332,2023-03-18,Food,1655.0,上海,26
101212,140,2023-03-18,Clothing,554.54,北京,24
103851,1,2023-09-15,Clothing,539.18,武汉,26
101864,304,2023-10-09,Clothing,480.26,上海,26
101108,398,2023-08-09,Food,1372.63,上海,26
101633,126,2023-08-31,Food,580.65,广州,33
101433,114,2023-03-07,Clothing,1379.21,杭州,28
101779,293,2023-03-22,Food,516.51,上海,26
102498,170,2023-07-31,Clothing,1110.37,深圳,31
102310,458,2023-05-14,Food,1198.11,广州,33
101540,396,2023-08-21,Books,245.84,深圳,31
102827,26,2023-07-25,Food,785.65,武汉,26
104399,106,2023-07-24,Electronics,1994.51,杭州,28
102386,309,2023-12-02,Clothing,1996.2,广州,33
102374,485,2023-03-08,Food,1449.43,上海,26
103012,199,2023-01-19,Food,1396.74,成都,26
101749,266,2023-10-28,Clothing,124.06,北京,24
103285,342,2023-10-08,Electronics,1997.3,广州,33
100384,153,2023-08-21,,1380.34,广州,33
103041,215,2023-01-13,Clothing,1578.65,武汉,26
104315,91,2023-07-12,Food,1373.35,杭州,28
101980,195,2023-01-14,Clothing,164.27,上海,26
101428,53,2023-04-22,Clothing,1011.73,深圳,31
104810,129,2023-07-16,Electronics,1795.63,广州,33
102815,131,2023-06-24,Books,1546.3,西安,24
103035,358,2023-12-15,Electronics,1142.71,成都,26
101188,154,2023-09-17,Food,1536.39,上海,26
101209,53,2023-09-24,Food,54.74,杭州,28
100792,10,2023-04-27,Clothing,1457.07,广州,33
104210,500,2023-03-23,Electronics,151.53,西安,24
104657,45,2023-06-22,Books,1688.52,成都,26
100579,294,2023-02-28,Food,1552.47,成都,26
104303,128,2023-11-18,Clothing,908.23,上海,26
103565,56,2023-04-05,Clothing,595.92,广州,33
104892,333,2023-10-15,Books,50.66,深圳,31
103232,436,2023-11-11,Books,55.82,杭州,28
103347,243,2023-08-02,Books,1829.07,深圳,31
103521,124,2023-10-31,Electronics,1265.44,深圳,31
103727,149,2023-05-07,Electronics,1146.38,杭州,28
104884,142,2023-04-19,Books,111.95,武汉,26
100004,113,2023-08-18,Food,1620.77,北京,24
103141,281,2023-07-22,Books,445.95,成都,26
101597,236,2023-12-21,Books,1738.87,西安,24
102064,167,2023-01-30,Electronics,1649.62,深圳,31
101969,485,2023-09-23,Food,1321.72,西安,24
100525,96,2023-08-09,Books,1118.4,武汉,26
103533,414,2023-03-05,Food,226.62,杭州,28
100574,70,2023-04-10,Books,1928.02,西安,24
104748,211,2023-08-19,Electronics,1476.12,西安,24
102053,85,2023-08-13,Books,1129.37,武汉,26
100495,269,2023-01-18,Electronics,1890.92,北京,24
103662,200,2023-03-27,Clothing,813.27,深圳,31
104604,479,2023-08-22,Books,1482.63,北京,24
101921,463,2023-07-16,Food,448.55,杭州,28
102822,73,2023-12-15,Clothing,1554.06,深圳,31
104842,21,2023-03-10,Books,803.02,杭州,28
100683,137,2023-10-01,Electronics,1530.46,深圳,31
102926,157,2023-09-12,Food,1543.98,北京,24
100916,335,2023-03-18,Food,791.07,杭州,28
101870,259,2023-11-09,Books,1523.05,西安,24
102616,92,2023-03-25,Books,1367.86,上海,26
103761,473,2023-06-22,Electronics,1157.09,成都,26
103182,156,2023-03-12,Food,1842.26,西安,24
104792,59,2023-11-13,Clothing,1978.73,杭州,28
102311,289,2023-08-12,Food,,广州,33
103080,330,2023-05-25,Food,1135.58,北京,24
103301,55,2023-03-17,Clothing,1690.53,深圳,31
100780,171,2023-11-20,Clothing,633.69,北京,24
104669,363,2023-07-25,Electronics,628.8,武汉,26
104018,208,2023-03-12,Electronics,668.39,北京,24
104389,309,2023-05-20,Books,1260.27,北京,24
104124,337,2023-11-04,Books,534.7,深圳,31
100436,456,2023-03-10,Books,552.95,上海,26
102897,428,2023-04-03,Electronics,1302.32,西安,24
101228,419,2023-02-24,Food,1116.74,上海,26
101518,431,2023-12-06,Electronics,1384.46,深圳,31
102887,12,2023-10-14,Books,1122.4,北京,24
100515,405,2023-12-19,Electronics,1006.58,成都,26
101310,251,2023-07-19,Electronics,1587.55,杭州,28
103018,192,2023-02-03,Clothing,1148.1,深圳,31
103669,322,2023-11-16,Electronics,1756.72,上海,26
101519,130,2023-10-10,Books,625.44,成都,26
102807,169,2023-12-30,Books,1340.03,杭州,28
100285,125,2023-08-12,Books,1052.69,武汉,26
102987,44,2023-01-11,Electronics,1841.14,北京,24
101044,63,2023-05-08,Books,1544.74,西安,24
103566,398,2023-08-09,Books,1132.19,北京,24
104547,74,2023-05-22,Books,66.04,西安,24
103524,490,2023-02-12,Books,1519.21,成都,26
101761,113,2023-05-15,Clothing,686.24,深圳,31
103396,208,2023-10-05,Electronics,535.92,深圳,31
103454,17,2023-03-02,Clothing,739.62,杭州,28
100732,164,2023-02-04,Electronics,782.32,武汉,26
104786,96,2023-02-09,Food,1555.49,杭州,28
100645,379,2023-11-15,Clothing,933.21,西安,24
103520,270,2023-08-27,Electronics,1093.31,深圳,31
103066,183,2023-11-14,Books,1128.14,杭州,28
102111,16,2023-03-17,Food,291.14,深圳,31
103874,57,2023-03-05,Clothing,1447.54,广州,33
100026,58,2023-05-31,Books,324.73,北京,24
100074,299,2023-10-10,Clothing,865.28,北京,24
102895,301,2023-03-03,Electronics,1231.56,武汉,26
103789,230,2023-02-24,Clothing,1189.57,上海,26
102477,252,2023-10-13,Clothing,1422.88,北京,24
104272,401,2023-10-04,Electronics,75.01,成都,26
103850,297,2023-05-05,Books,557.68,广州,33
103052,323,2023-06-09,Books,1227.14,广州,33
103985,2,2023-10-23,Clothing,261.39,成都,26
104804,197,2023-04-04,Food,1285.43,深圳,31
102209,108,2023-12-18,Books,756.76,成都,26
104163,167,2023-11-29,Electronics,82.37,广州,33
103543,219,2023-01-10,Electronics,1888.26,北京,24
104665,275,2023-01-12,Books,816.25,北京,24
102291,58,2023-05-19,Electronics,304.32,武汉,26
101372,191,2023-06-26,Books,977.59,上海,26
104088,283,2023-04-20,Food,1077.94,深圳,31
101917,66,2023-09-12,Electronics,609.68,西安,24
103061,262,2023-02-18,Books,1502.88,成都,26
100581,53,2023-12-01,,602.44,,27
103867,427,2023-10-10,Clothing,202.83,上海,26
102882,165,2023-12-26,Clothing,1593.16,广州,33
100652,460,2023-09-24,Books,1404.69,成都,26
103809,294,2023-01-02,Food,506.09,上海,26
100668,299,2023-10-28,Food,1835.68,上海,26
103745,340,2023-01-13,Electronics,612.55,西安,24
102430,196,2023-11-29,Electronics,1910.81,深圳,31
104037,52,2023-08-15,Clothing,1690.6,西安,24
103003,150,2023-12-31,Electronics,715.88,西安,24
101013,139,2023-08-16,Food,1498.31,西安,24
103290,100,2023-08-03,Clothing,841.0,广州,33
101493,103,2023-08-01,Books,510.02,西安,24
101011,41,2023-03-24,Food,464.15,成都,26
102836,6,2023-11-23,Electronics,1046.03,上海,26
104074,59,2023-02-16,Food,1685.29,深圳,31
100614,180,2023-08-08,Food,1584.24,深圳,31
101801,291,2023-11-19,Books,1960.54,深圳,31
104655,416,2023-04-18,Food,116.76,武汉,26
101728,378,2023-04-26,Books,1915.97,深圳,31
103946,9,2023-02-02,Books,928.01,武汉,26
102408,44,2023-05-08,Food,681.69,武汉,26
104143,70,2023-05-03,Food,1556.07,上海,26
103137,418,2023-04-16,Books,172.67,武汉,26
103839,137,2023-01-23,Food,466.38,上海,26
101460,183,2023-09-01,Books,1975.17,杭州,28
101046,267,2023-12-07,Clothing,950.92,杭州,28
104433,4,2023-09-08,Electronics,1939.2,杭州,28
101535,94,2023-07-21,Books,1890.07,深圳,31
100849,413,2023-03-10,Clothing,831.36,杭州,28
103714,262,2023-12-09,Books,771.0,深圳,31
103599,12,2023-07-23,Food,143.64,深圳,31
100115,245,2023-01-04,Food,604.24,武汉,26
101314,482,2023-12-14,Clothing,1484.69,深圳,31
100170,456,2023-08-10,Food,1211.39,北京,24
104214,208,2023-01-19,Books,439.08,广州,33
104749,256,2023-12-30,Food,695.08,广州,33
101695,156,2023-10-18,Books,897.5,深圳,31
103019,399,2023-02-14,Electronics,29.19,北京,24
100815,410,2023-08-04,Clothing,234.98,北京,24
103469,261,2023-11-07,Electronics,490.57,上海,26
101343,38,2023-08-30,Books,118.14,武汉,26
104452,43,2023-02-05,Clothing,486.9,广州,33
104222,62,2023-10-28,Electronics,710.43,北京,24
101459,392,2023-10-25,Food,,武汉,26
101796,192,2023-03-13,Clothing,618.09,北京,24
101578,463,2023-12-17,Clothing,724.5,上海,26
101925,335,2023-11-25,Books,1618.81,深圳,31
102339,22,2023-07-01,Clothing,941.14,西安,24
102329,13,2023-09-16,Books,787.52,上海,26
103575,208,2023-10-30,Food,1093.56,广州,33
102894,442,2023-01-04,Electronics,,成都,26
104526,58,2023-12-28,Clothing,1664.0,成都,26
102119,499,2023-02-17,Books,1956.07,广州,33
101737,34,2023-02-22,Electronics,1122.92,杭州,28
104099,177,2023-11-01,Clothing,1870.46,西安,24
102113,241,2023-03-13,Food,945.67,成都,26
101498,78,2023-12-17,Food,1689.8,武汉,26
104706,296,2023-03-12,,1088.24,杭州,28
100382,317,2023-11-24,Electronics,1001.1,杭州,28
104685,307,2023-01-29,Clothing,941.22,武汉,26
104726,14,2023-08-24,Clothing,131.68,西安,24
101981,273,2023-02-26,Books,141.26,上海,26
100836,50,2023-12-04,Clothing,14.37,成都,26
104755,426,2023-07-09,Books,857.59,上海,26
102288,232,2023-09-09,Food,1979.69,杭州,28
104926,340,2023-04-24,Electronics,694.04,北京,24
103870,321,2023-07-12,Food,1096.37,深圳,31
101658,190,2023-12-13,Books,1180.6,武汉,26
103732,369,2023-02-27,Clothing,985.75,成都,26
104408,169,2023-09-05,Food,1336.85,深圳,31
101894,269,2023-08-02,Food,,广州,33
100633,172,2023-08-08,Food,1052.47,杭州,28
100152,284,2023-05-30,Clothing,1279.36,西安,24
104145,27,2023-12-08,Food,1304.82,深圳,31
104055,2,2023-07-21,Books,,广州,33
100147,181,2023-12-26,Books,549.12,杭州,28
101074,336,2023-09-09,Electronics,941.44,北京,24
102248,133,2023-01-23,Electronics,105.53,杭州,28
101846,337,2023-05-23,Food,97.44,深圳,31
101994,486,2023-06-06,Books,1543.45,上海,26
100450,40,2023-10-16,Electronics,132.9,深圳,31
102989,104,2023-03-19,Clothing,622.05,上海,26
102804,413,2023-03-15,Clothing,1321.83,上海,26
101562,364,2023-10-15,Books,920.94,上海,26
101301,245,2023-08-12,Books,,上海,26
102114,228,2023-11-27,Electronics,580.67,广州,33
102432,434,2023-09-28,Electronics,1218.13,西安,24
104943,100,2023-12-11,Food,568.42,深圳,31
100049,86,2023-07-28,Books,967.9,武汉,26
102618,336,2023-07-27,Electronics,330.16,广州,33
103080,330,2023-05-25,Food,1135.58,北京,24
100172,296,2023-01-21,,946.3,西安,24
102904,174,2023-08-20,Electronics,1052.5,北京,24
103053,272,2023-05-25,Food,1452.27,广州,33
102071,48,2023-09-11,Clothing,924.19,广州,33
104329,294,2023-03-22,Clothing,1189.13,上海,26
101309,19,2023-04-09,Electronics,1442.28,深圳,31
101876,3,2023-01-07,Food,987.99,武汉,26
101270,176,2023-02-13,Clothing,1195.13,广州,33
101955,398,2023-12-21,Electronics,1557.68,武汉,26
103236,308,2023-12-24,Books,345.08,武汉,26
102644,310,2023-07-24,Clothing,1359.63,杭州,28
102109,357,2023-08-06,Food,117.63,上海,26
103752,60,2023-02-27,Books,811.37,广州,33
104426,162,2023-08-06,Clothing,376.63,广州,33
104048,199,2023-02-06,Electronics,128.06,西安,24
102598,67,2023-12-06,Food,1579.25,北京,24
102139,174,2023-05-29,Food,1250.71,武汉,26
104976,500,2023-11-03,Electronics,317.97,广州,33
101352,377,2023-05-07,Clothing,661.32,深圳,31
100874,112,2023-11-13,Books,1993.3,北京,24
100310,99,2023-04-26,Clothing,318.34,杭州,28
103192,246,2023-11-11,Books,1295.62,广州,33
102084,11,2023-01-23,Electronics,1093.84,上海,26
104313,128,2023-04-23,Books,371.76,,27
101661,259,2023-03-07,Books,1425.19,广州,33
101711,276,2023-01-16,Books,1347.77,成都,26
100261,445,2023-01-27,Food,1204.82,成都,26
100991,235,2023-03-03,Books,638.15,北京,24
104392,217,2023-10-30,Food,135.23,西安,24
103384,144,2023-06-24,Books,1962.81,成都,26
104514,40,2023-01-18,Electronics,1250.67,西安,24
100250,434,2023-07-25,Books,1375.33,西安,24
100279,273,2023-12-27,,1005.52,成都,26
102952,225,2023-03-15,Books,1198.03,北京,24
101045,127,2023-01-18,Clothing,927.06,上海,26
103240,232,2023-01-12,Books,1147.6,成都,26
100146,243,2023-10-11,Food,856.75,成都,26
104333,331,2023-07-29,Clothing,1655.07,杭州,28
104236,26,2023-12-22,Food,1191.19,北京,24
100030,307,2023-06-15,Books,48.76,成都,26
103064,365,2023-03-15,Food,1697.07,北京,24
100887,199,2023-08-19,Books,871.72,北京,24
103293,373,2023-09-05,Electronics,446.0,广州,33
102215,59,2023-04-22,Electronics,661.8,深圳,31
103222,476,2023-10-10,Food,,广州,33
102630,151,2023-07-02,Books,44.86,成都,26
103638,260,2023-05-30,Clothing,603.29,成都,26
101413,115,2023-01-14,Electronics,316.51,杭州,28
101946,296,2023-03-12,Books,1394.95,杭州,28
102995,354,2023-05-08,Electronics,1331.1,广州,33
101603,45,2023-06-04,Books,304.85,武汉,26
104008,413,2023-06-09,Electronics,434.3,上海,26
103531,470,2023-01-02,Clothing,789.61,成都,26
100443,299,2023-10-21,Electronics,530.49,成都,26
100317,237,2023-05-25,Books,1010.78,武汉,26
100003,120,2023-09-16,Electronics,1126.88,武汉,26
102675,90,2023-08-30,Clothing,652.22,杭州,28
100204,228,2023-03-27,Food,1807.81,北京,24
101532,434,2023-11-01,Books,1587.36,成都,26
100881,321,2023-02-03,Clothing,1343.97,深圳,31
102309,128,2023-12-14,Books,850.9,上海,26
104455,246,2023-10-06,Books,400.64,杭州,28
101513,110,2023-05-21,Books,822.67,北京,24
103244,246,2023-03-22,Clothing,446.08,深圳,31
104172,402,2023-05-07,Food,264.36,成都,26
103642,121,2023-10-06,Books,900.68,西安,24
100769,352,2023-10-01,Books,1813.99,成都,26
100465,480,2023-02-27,Electronics,1620.86,武汉,26
102938,23,2023-03-21,Clothing,1201.52,杭州,28
102327,59,2023-02-04,Electronics,314.51,上海,26
104161,474,2023-11-19,Food,1632.43,西安,24
104090,143,2023-05-23,Books,1974.93,深圳,31
101517,421,2023-06-07,Electronics,1294.34,北京,24
102303,145,2023-10-31,Electronics,115.85,杭州,28
104003,358,2023-05-31,Clothing,1623.35,广州,33
101079,292,2023-11-17,Clothing,1121.26,武汉,26
103090,113,2023-04-30,Clothing,1909.3,广州,33
101781,118,2023-10-26,Electronics,935.85,成都,26
103118,372,2023-05-01,Books,1740.89,杭州,28
102484,60,2023-04-01,Books,1913.07,上海,26
102639,370,2023-12-01,Electronics,1675.34,武汉,26
103259,442,2023-11-08,Food,1151.99,,27
103539,357,2023-05-31,Clothing,1044.16,武汉,26
103863,447,2023-04-09,Food,554.46,武汉,26
100035,366,2023-06-09,Books,,成都,26
101561,224,2023-03-01,Books,91.18,成都,26
100847,259,2023-07-16,Books,1959.21,深圳,31
103483,148,2023-09-09,Electronics,309.65,杭州,28
100351,339,2023-06-01,Food,897.37,武汉,26
103728,444,2023-05-10,Books,1226.31,上海,26
102042,108,2023-10-27,Books,183.59,上海,26
101660,353,2023-09-08,Books,1649.39,广州,33
103664,53,2023-04-25,Electronics,1124.27,武汉,26
102212,178,2023-09-05,Electronics,325.19,杭州,28
104175,117,2023-12-25,Clothing,1788.31,广州,33
100681,30,2023-08-30,Food,1536.02,深圳,31
102086,13,2023-04-27,Books,776.91,成都,26
100093,216,2023-12-07,Books,1357.86,广州,33
101560,19,2023-08-29,Food,335.47,西安,24
102360,98,2023-04-17,Books,1006.69,成都,26
103547,394,2023-04-22,Food,1796.01,成都,26
103198,388,2023-12-19,Clothing,943.96,上海,26
101732,491,2023-06-24,Electronics,1645.05,深圳,31
103424,113,2023-08-13,Clothing,44.12,深圳,31
104725,73,2023-01-19,Food,138.67,上海,26
102935,106,2023-12-19,Electronics,1849.38,北京,24
102224,192,2023-11-20,Electronics,904.31,北京,24
101036,317,2023-08-20,Food,1403.94,西安,24
103056,353,2023-04-30,Food,1271.4,西安,24
100518,16,2023-11-21,Food,1569.26,西安,24
101099,325,2023-11-20,Books,117.71,北京,24
102061,329,2023-05-08,Clothing,1073.84,北京,24
101196,410,2023-07-01,Electronics,1939.53,杭州,28
102121,201,2023-04-05,Electronics,1634.95,西安,24
102768,133,2023-04-25,Food,,深圳,31
103505,110,2023-02-23,Food,1921.94,杭州,28
100110,121,2023-05-20,Food,646.22,上海,26
100620,185,2023-06-12,Clothing,779.81,武汉,26
103234,165,2023-01-11,Books,1020.04,武汉,26
100275,270,2023-12-08,Food,100.38,武汉,26
100462,271,2023-03-07,Clothing,1671.3,北京,24
104912,252,2023-03-03,Clothing,843.17,成都,26
104002,450,2023-09-16,Food,1127.93,成都,26
101746,66,2023-06-09,Books,1031.12,成都,26
102714,300,2023-10-25,Books,933.9,北京,24
100575,210,2023-12-17,Books,837.1,西安,24
104830,499,2023-06-14,Books,1424.1,西安,24
104675,55,2023-12-20,Books,1497.6,西安,24
102581,425,2023-11-20,Clothing,83.09,武汉,26
101667,15,2023-03-15,Clothing,1569.75,武汉,26
100807,464,2023-05-12,Clothing,918.93,杭州,28
101619,81,2023-11-07,Books,210.8,武汉,26
100048,26,2023-11-30,Electronics,,深圳,31
103428,33,2023-10-18,Electronics,490.04,杭州,28
101639,368,2023-09-22,Electronics,,成都,26
101999,208,2023-01-08,Clothing,1822.66,北京,24
101616,371,2023-12-31,Books,1920.01,成都,26
103376,19,2023-08-20,Clothing,17.41,成都,26
101297,37,2023-10-20,Food,1556.7,北京,24
101104,281,2023-07-24,Food,179.31,武汉,26
102880,412,2023-05-15,Books,746.75,,27
102861,380,2023-07-25,Food,1564.13,广州,33
103581,398,2023-05-17,Books,1087.52,深圳,31
100229,469,2023-11-09,Clothing,1298.83,西安,24
102840,58,2023-11-17,Books,857.56,广州,33
103774,227,2023-02-13,Books,858.14,北京,24
102642,192,2023-10-21,Books,438.27,武汉,26
104065,8,2023-03-19,Electronics,185.89,武汉,26
100790,223,2023-12-18,Clothing,692.04,西安,24
100995,188,2023-04-05,Books,853.65,武汉,26
104039,330,2023-01-15,Clothing,1336.19,上海,26
104753,31,2023-12-28,Clothing,359.13,广州,33
103571,167,2023-12-10,Food,1303.88,广州,33
104098,209,2023-05-10,Books,402.11,北京,24
102959,36,2023-05-06,Food,1118.14,广州,33
100383,329,2023-06-04,Books,497.31,武汉,26
100548,56,2023-05-08,Food,341.01,北京,24
104029,471,2023-04-30,Food,1636.97,,27
102502,18,2023-05-20,Electronics,1627.86,武汉,26
102661,282,2023-07-29,Food,1505.05,武汉,26
100942,68,2023-02-25,Electronics,412.67,武汉,26
100833,487,2023-06-24,Food,1652.37,深圳,31
101092,136,2023-07-07,Clothing,473.66,杭州,28
101879,472,2023-03-05,Books,1864.94,广州,33
100212,328,2023-08-06,Food,919.1,杭州,28
102684,425,2023-01-21,Food,804.86,西安,24
102859,142,2023-08-17,Electronics,655.78,杭州,28
101193,457,2023-10-02,Food,930.32,武汉,26
102128,124,2023-05-18,Electronics,1953.56,北京,24
100476,95,2023-10-03,Books,489.53,深圳,31
103286,478,2023-07-13,Food,1324.63,西安,24
100560,491,2023-08-25,Clothing,1597.53,广州,33
104692,345,2023-10-09,Food,1570.91,西安,24
102323,354,2023-06-19,Electronics,251.67,北京,24
102770,97,2023-03-17,Clothing,623.88,上海,26
101412,428,2023-10-27,Food,993.26,西安,24
101175,394,2023-06-03,Food,743.45,武汉,26
100025,350,2023-10-02,Food,1539.51,成都,26
102863,163,2023-06-06,Electronics,1829.2,上海,26
102736,425,2023-06-11,Books,622.95,武汉,26
104233,500,2023-05-20,Books,1236.75,西安,24
104387,295,2023-02-18,Clothing,654.11,深圳,31
104159,350,2023-06-15,Books,384.72,西安,24
101890,301,2023-06-07,Books,1507.4,上海,26
104063,430,2023-12-13,Electronics,718.78,北京,24
101198,293,2023-11-07,Books,382.88,上海,26
103952,302,2023-09-19,Electronics,1574.48,杭州,28
100603,372,2023-12-25,Clothing,864.17,上海,26
100762,153,2023-12-17,Electronics,968.66,成都,26
104937,324,2023-05-22,Electronics,159.77,北京,24
103481,407,2023-09-16,Food,1507.53,杭州,28
104087,87,2023-09-02,Clothing,12.43,广州,33
101790,145,2023-06-27,Books,1892.17,北京,24
101233,89,2023-12-06,Electronics,1481.34,西安,24
100451,294,2023-10-02,Clothing,337.43,西安,24
104220,169,2023-06-08,Clothing,71.45,成都,26
103339,123,2023-09-20,Books,1914.55,深圳,31
103612,221,2023-05-22,Food,1989.91,深圳,31
100567,317,2023-03-30,Food,1838.18,上海,26
103444,406,2023-11-03,Clothing,97.9,杭州,28
102805,368,2023-07-26,Food,1774.97,上海,26
104339,33,2023-11-25,Electronics,361.79,广州,33
103828,274,2023-03-12,Clothing,1518.09,西安,24
